"Country.Name","Country.Code","Year","Electricity.Access","Adj.SavingNetCO2Damage","Adj.SavingNaturalResourceDepletion","Adj.SavingNetForestDepletion","Adj.SavingParticulateEmissions","CompulsoryEducationDurationYears","ExportGoodsServices.GDP","FinalConsumptionExpenditure.GDP","ExportGoodsServices.GDP","GDP.PerCapita.Current","Govt.FinalConsumptionExpenditure.GDP","GrossNationalExpenditure.GDP","ImportGoodsServices.GDP","ConsumerPriceInflation","ProportionParliamentSeats.Women","RenewableEnergyConsumption.pctOfTotal","Trade.GDP","WomenInBusinessLawIndex","AnnualProductionBasedCO2Emissions","Continent","WorldBankIncomeClass","IndividualsUsingInternet","LifeExpenctancy","TotalPopulation","RegimeType","RuralPopulation.Prop","TotalNaturalResources.GDP","UrbanPopulation.Prop","WorldRegion"
"Sri Lanka","LKA",2017,97.5,1.072628934,0.042023277,0.041514134,0.310864454,11,21.83146464,75.62896455,87421762729,4076.747003,8.53389172,107.2238365,29.05530407,7.704137679,5.777777778,49.32640076,50.88676871,65.625,22.984,"Asia","Lower-middle income",21.3,76.648,21444000,"Electoral Democracy",81.616,0.09600530836321,18.384,"Central and Southern Asia"
"Sri Lanka","LKA",2018,99.58686066,1.157830135,0.02906457,0.029001702,0.310864454,11,23.03852264,77.5789242,87954272082,4058.803511,9.171250688,107.4304439,30.46896651,2.135037737,5.777777778,51.4048996,53.50748915,65.625,22.973,"Asia","Lower-middle income",26,76.812,21670000,"Electoral Democracy",81.524,0.0689197716885732,18.476,"Central and Southern Asia"
"Lesotho","LSO",2010,17,2.167583299,2.871126915,2.871126915,1.590618882,7,42.12667871,134.5500677,2234731974,1119.843641,39.91301246,165.8515697,107.9772525,3.461525866,24.16666667,52.97539902,150.1039312,75.625,2.275,"Africa","Lower-middle income",3.86,45.1,1995575,"Electoral Democracy",75.202,3.87327259190371,24.798,"Sub-Saharan Africa"
"Lesotho","LSO",2011,22.37724686,2.104124401,2.978252276,2.978252276,1.624461986,7,47.72262188,129.0186699,2579421686,1287.269536,38.1756054,154.3501939,102.0732841,5.036630521,24.16666667,42.21300125,149.795906,78.125,2.327,"Africa","Lower-middle income",7,46.207,2003793,"Electoral Democracy",74.69,3.82927338477633,25.31,"Sub-Saharan Africa"
"Lesotho","LSO",2012,20.56,2.408302421,3.683519676,3.683519676,1.618157604,7,41.79593306,130.8961105,2477702253,1229.636232,39.50649187,166.616706,108.4126401,6.051436621,26.66666667,40.53359985,150.2085731,78.125,2.396,"Africa","Lower-middle income",10,47.416,2014988,"Electoral Democracy",74.296,4.60101797664984,25.704,"Sub-Saharan Africa"
"Lesotho","LSO",2013,26.73358154,2.720218309,4.09316943,4.09316943,1.648435978,7,38.24966086,124.1994023,2367113170,1166.911756,40.55352451,156.8661445,95.11581547,4.865118995,26.66666667,45.58190155,133.3654763,78.125,2.422,"Africa","Lower-middle income",15,48.663,2028528,"Electoral Democracy",73.899,4.97825945045721,26.101,"Sub-Saharan Africa"
"Lesotho","LSO",2014,27.8,2.827788793,4.612431008,4.612431008,1.677868752,7,38.14969504,115.8962656,2441053176,1194.575627,38.83812127,149.9930836,88.14277937,5.37028961,26.66666667,42.38819885,126.2924744,78.125,2.429,"Africa","Lower-middle income",22,49.891,2043448,"Electoral Democracy",73.498,5.45870487057705,26.502,"Sub-Saharan Africa"
"Lesotho","LSO",2015,31.78407669,3.059820617,5.372811022,5.372811022,1.71567759,7,42.8905797,113.4992919,2359759799,1146.064688,36.94290695,143.935058,86.82849145,3.218445137,25,44.94079971,129.7190711,78.125,2.327,"Africa","Lower-middle income",25,51.038,2059011,"Electoral Democracy",73.092,6.18451914674703,26.908,"Sub-Saharan Africa"
"Lesotho","LSO",2016,35.18151093,3.693086857,6.147996305,6.147996305,1.658902889,7,45.78845919,116.8109019,2114323794,1018.931093,39.63180459,145.592436,90.55297374,6.596504907,25,43.54800034,136.3414329,78.125,2.36,"Africa","Lower-middle income",32.45385695,52.059,2075041,"Electoral Democracy",72.683,7.08394389838907,27.317,"Sub-Saharan Africa"
"Lesotho","LSO",2017,33.7,3.338001841,5.212262453,5.212262453,1.6781868,7,47.48838518,129.2143365,2306843529,1102.94441,39.6901408,151.4253054,98.91368891,4.447699374,22.13114754,40.11600113,146.4020741,78.125,2.528,"Africa","Lower-middle income",39,52.947,2091532,"Electoral Democracy",72.27,6.02895279751486,27.73,"Sub-Saharan Africa"
"Lesotho","LSO",2018,47,3.172527777,2.818838384,2.818838384,1.6781868,7,50.94708959,120.5093898,2514146888,1192.48432,38.72759918,143.4936445,94.4407332,4.751803016,22.13114754,38.41569901,145.3878228,78.125,2.426,"Africa","Lower-middle income",40.8,53.705,2108327,"Electoral Democracy",71.847,3.27550088735117,28.153,"Sub-Saharan Africa"
"Lithuania","LTU",2001,100,2.070817679,0.318594167,0,0.166923562,10,44.09702212,86.38235809,12237388002,3525.793632,21.17120008,105.4716529,49.56867504,1.367120308,10.63829787,17.59129906,93.66569716,79.375,12.621,"Europe","Upper-middle income",7.179356994,71.6585365853659,3470818,"Liberal Democracy",33.081,0.923358563406588,66.919,"Europe and Northern America"
"Lithuania","LTU",2002,100,1.877049985,0.264847291,0,0.157649217,10,47.40378474,84.87404716,14259781159,4141.592702,20.58911809,105.6830582,53.08683633,0.28150661,10.63829787,17.89159966,100.4906211,79.375,12.69,"Europe","Upper-middle income",17.69,71.7609756097561,3443067,"Liberal Democracy",33.172,0.787598595812897,66.828,"Europe and Northern America"
"Lithuania","LTU",2003,100,1.469335874,0.210742786,0,0.160500861,10,46.22098408,83.82403816,18781721376,5499.428989,19.57424494,105.7929443,52.01392241,-1.13430855,10.63829787,18.06760025,98.23490648,91.875,12.68,"Europe","Upper-middle income",25.91,72.0609756097561,3415213,"Liberal Democracy",33.263,0.714611574615047,66.737,"Europe and Northern America"
"Lithuania","LTU",2004,100,1.318335357,0.183156609,0,0.144912558,10,48.77135803,84.17334036,22627507452,6700.327192,19.1852717,107.0612973,55.83266085,1.164102521,21.9858156,18.06879997,104.6040189,88.75,13.272,"Europe","Upper-middle income",31.23,71.9609756097561,3377075,"Liberal Democracy",33.354,0.636918516389567,66.646,"Europe and Northern America"
"Lithuania","LTU",2005,100,1.256143964,0.157861562,0,0.153617691,10,55.12967803,82.95796891,26097677572,7854.765279,18.52444358,107.224221,62.35389901,2.658484841,21.9858156,17.51140022,117.483577,88.75,14.091,"Europe","Upper-middle income",36.22,71.2536585365854,3322528,"Liberal Democracy",33.365,0.567339243874267,66.635,"Europe and Northern America"
"Lithuania","LTU",2006,100,1.169457338,0.134402949,0,0.157244159,10,57.03745487,83.3134019,30183575104,9230.707981,19.1470847,110.2605336,67.29798845,3.739120041,24.82269504,17.46419907,124.3354433,88.75,14.408,"Europe","Upper-middle income",43.9,71.0560975609756,3269909,"Liberal Democracy",33.294,0.540027831121978,66.706,"Europe and Northern America"
"Lithuania","LTU",2007,100,1.020547414,0.093818165,0,0.176170569,10,51.64121163,80.7950538,39697891352,12285.44705,17.46507791,113.1049612,64.7461763,5.737173828,22.69503546,17.06380081,116.3873879,91.25,15.798,"Europe","Upper-middle income",49.9,70.9,3231294,"Liberal Democracy",33.223,0.477329908858482,66.777,"Europe and Northern America"
"Lithuania","LTU",2008,100,0.868623578,0.086914596,0,0.172942669,10,57.62132699,83.48247112,47797551588,14944.99665,18.67970448,111.6064336,69.22776062,10.92588562,17.73049645,18.3355999,126.8490876,91.25,15.179,"Europe","Upper-middle income",55.22,71.8121951219512,3198231,"Liberal Democracy",33.152,0.424085356371487,66.848,"Europe and Northern America"
"Lithuania","LTU",2009,100,0.903741492,0.048784403,0,0.169512284,10,51.78930078,89.10317743,37388122046,11820.77616,21.26567948,101.7601767,53.54947752,4.453044565,19.14893617,20.08839989,105.3387783,91.25,13.023,"Europe","Upper-middle income",59.76,72.9146341463415,3162916,"Liberal Democracy",33.158,0.394266889075641,66.842,"Europe and Northern America"
"Lithuania","LTU",2010,100,1.042186213,0.072650579,0,0.168532692,10,63.94235851,83.87696395,37128694028,11987.50841,19.84499587,102.0026694,65.94502436,1.319213621,19.14893617,21.45899963,129.8873829,91.25,13.927,"Europe","Upper-middle income",62.12,73.2682926829268,3097282,"Liberal Democracy",33.243,0.536748505924748,66.757,"Europe and Northern America"
"Lithuania","LTU",2011,100,0.971240089,0.095489509,0,0.162878051,10,72.88100891,80.72273649,43535051482,14376.94786,18.31954601,102.6852013,75.5662102,4.130275626,19.14893617,22.73929977,148.4472191,91.25,14.271,"Europe","Upper-middle income",63.6399774,73.5634146341464,3028115,"Liberal Democracy",33.259,0.559280655611032,66.741,"Europe and Northern America"
"Lithuania","LTU",2012,100,1.032639917,0.081376276,0,0.149092596,10,78.22662823,79.62973721,42927454291,14367.70942,17.45475172,99.3899042,77.61653243,3.089982771,24.46043165,23.92370033,155.8431607,93.75,14.331,"Europe","High income",67.22998933,73.8634146341464,2987773,"Liberal Democracy",33.136,0.510012663881168,66.864,"Europe and Northern America"
"Lithuania","LTU",2013,100,0.897928683,0.054000356,0,0.133872019,10,78.66857331,79.02388048,46523420074,15729.65247,16.65649102,98.54964424,77.21821756,1.047479371,24.11347518,26.34339905,155.8867909,93.75,13.34,"Europe","High income",68.4529,73.9146341463415,2957689,"Liberal Democracy",33.014,0.451110822875406,66.986,"Europe and Northern America"
"Lithuania","LTU",2014,100,0.900026075,0.04321146,0,0.115136322,10,72.27042519,78.55819875,48533659592,16551.0182,16.61376488,98.18078964,70.45121756,0.103758009,24.11347518,27.73189926,142.7216428,93.75,13.087,"Europe","High income",72.13,74.5170731707317,2932367,"Liberal Democracy",32.892,0.433296634985414,67.108,"Europe and Northern America"
"Lithuania","LTU",2015,100,1.139359601,0.01940846,0,0.113658541,10,68.77764073,79.72727408,41418872976,14258.22933,17.21267333,100.9970359,69.77467659,-0.884097406,23.40425532,28.96229935,138.5523173,93.75,13.297,"Europe","High income",71.37805901,74.3219512195122,2904910,"Liberal Democracy",32.77,0.35498150039187,67.23,"Europe and Northern America"
"Lithuania","LTU",2016,100,1.122304911,0.011922051,0,0.107597659,10,67.58738306,80.07084211,43018087238,14998.12506,16.99889807,99.27909232,66.86647538,0.905525075,21.27659574,31.47179985,134.4538584,93.75,13.328,"Europe","High income",74.37664556,74.6707317073171,2868231,"Electoral Democracy",32.634,0.348422400394622,67.366,"Europe and Northern America"
"Lithuania","LTU",2017,100,1.06663395,0.013631264,0,0.091856766,10,73.59516374,78.48768779,47640770634,16843.69965,16.29869097,97.68302792,71.27819165,3.722888623,21.27659574,33.7784996,144.8733554,93.75,13.546,"Europe","High income",77.61525651,75.4804878048781,2828403,"Electoral Democracy",32.484,0.406779489231363,67.516,"Europe and Northern America"
"Lithuania","LTU",2018,100,0.996744638,0.015044273,0,0.091856766,10,75.24534101,77.87276663,53696648755,19166.81227,16.36226003,98.14866958,73.39401059,2.697927792,21.27659574,33.49909973,148.6393516,93.75,13.669,"Europe","High income",79.72258277,75.6804878048781,2801543,"Electoral Democracy",32.321,0.365901187940358,67.679,"Europe and Northern America"
"Luxembourg","LUX",2001,100,0.893920284,0,0,0.048745171,11,147.4394631,54.70140663,21272418792,48179.42085,15.82917885,76.4655227,123.9049857,2.663821106,16.66666667,3.424000025,271.3444488,88.75,9.226,"Europe","High income",36.16342251,77.8243902439025,441525,"Liberal Democracy",15.157,0.0188892344530825,84.843,"Europe and Northern America"
"Luxembourg","LUX",2002,100,0.948779259,0,0,0.056218635,11,141.9646116,55.22007008,23616328816,52930.64115,16.22814465,74.91392509,116.8785367,2.074086136,16.66666667,1.318300009,258.8431483,88.75,10.003,"Europe","High income",39.84,77.9658536585366,446175,"Liberal Democracy",14.701,0.017277154617324,85.299,"Europe and Northern America"
"Luxembourg","LUX",2003,100,0.862507813,0,0,0.057440538,11,138.9002279,55.84365462,29557325056,65445.88503,16.76384682,76.30059276,115.2008245,2.049840306,16.66666667,1.2773,254.1010524,88.75,10.476,"Europe","High income",54.55,77.7268292682927,451630,"Liberal Democracy",14.257,0.0151224940785155,85.743,"Europe and Northern America"
"Luxembourg","LUX",2004,100,0.780891471,0,0,0.047527829,11,153.0357366,54.8208686,34685281848,75716.35108,17.01509397,75.13692064,128.1726573,2.225679164,23.33333333,1.354699969,281.2083939,91.25,11.844,"Europe","High income",65.88,79.1219512195122,458095,"Liberal Democracy",13.823,0.00976288031723526,86.177,"Europe and Northern America"
"Luxembourg","LUX",2005,100,0.777668891,0,0,0.04525397,11,161.6764088,53.44836209,37347394603,80289.69641,17.1471684,74.42015661,136.0965654,2.487696652,23.33333333,1.872300029,297.7729742,91.25,12.105,"Europe","High income",70,79.4317073170732,465158,"Liberal Democracy",13.402,0.00992561080337278,86.598,"Europe and Northern America"
"Luxembourg","LUX",2006,100,0.805182619,0.002569785,0,0.047961611,11,176.2468904,49.82017659,42414308117,89739.7117,15.86008762,68.10448395,144.3513714,2.666314946,23.33333333,2.078399897,320.5982618,91.25,11.936,"Europe","High income",72.51,79.2878048780488,472637,"Liberal Democracy",12.991,0.0211427942093523,87.009,"Europe and Northern America"
"Luxembourg","LUX",2007,100,0.643607915,0.005045111,0,0.039450193,11,182.8880011,47.52012507,50888134410,106018.4928,15.21740399,66.72884715,149.6168482,2.312458618,23.33333333,3.641900063,332.5048493,94.375,11.334,"Europe","High income",78.92,79.3829268292683,479993,"Liberal Democracy",12.591,0.0334151177458522,87.409,"Europe and Northern America"
"Luxembourg","LUX",2008,100,0.635636493,0.041787458,0,0.043694551,11,187.1118807,48.64519086,55849686539,114293.8433,15.73397657,69.3380669,156.4499476,3.40187963,23.33333333,3.960000038,343.5618283,97.5,11.195,"Europe","High income",82.23,80.5390243902439,488650,"Liberal Democracy",12.2,0.185500815689011,87.8,"Europe and Northern America"
"Luxembourg","LUX",2009,100,0.824214527,0.081136604,0,0.074273332,12,164.0695066,51.6217766,51370543206,103198.6693,17.46468982,67.833793,131.9032996,0.368041998,20,3.731400013,295.9728062,97.5,10.648,"Europe","High income",87.31,80.6365853658537,497783,"Liberal Democracy",11.822,0.176403598048307,88.178,"Europe and Northern America"
"Luxembourg","LUX",2010,100,0.81545602,0.025751662,0,0.063481315,12,174.52309,49.22970668,53212476812,104965.3061,17.03529799,67.11521772,141.6383102,2.273679116,20,3.677700043,316.1614002,97.5,11.219,"Europe","High income",90.62,80.6317073170732,506953,"Liberal Democracy",11.453,0.0770328633088304,88.547,"Europe and Northern America"
"Luxembourg","LUX",2011,100,0.784257645,0.058220361,0,0.062229457,12,177.9896562,48.02432991,60004630234,115761.5077,16.69117129,67.47029502,145.4599512,3.410683411,25,3.762099981,323.4496073,100,11.115,"Europe","High income",90.02985856,80.9878048780488,518347,"Liberal Democracy",11.094,0.114764594066085,88.906,"Europe and Northern America"
"Luxembourg","LUX",2012,100,0.835070159,0.045165835,0,0.058011871,12,186.4443074,49.60023096,56677961787,106749.0136,17.40787419,68.97340741,155.4177148,2.662841655,21.66666667,4.149799824,341.8620222,100,10.851,"Europe","High income",91.94992374,81.3926829268293,530946,"Liberal Democracy",10.751,0.131111455069597,89.249,"Europe and Northern America"
"Luxembourg","LUX",2013,100,0.788315235,0.023743466,0,0.055933395,12,190.6285823,48.96737733,61739352212,113625.1329,17.2966927,67.98477233,158.6133568,1.734039635,28.33333333,5.717599869,349.2419391,100,10.304,"Europe","High income",93.7765,81.8,543360,"Liberal Democracy",10.426,0.0691531799196262,89.574,"Europe and Northern America"
"Luxembourg","LUX",2014,100,0.740677227,0.016595097,0,0.049476645,12,212.6070994,47.65025267,66103853237,118823.6484,16.74079217,67.58998474,180.1970841,0.628543985,28.33333333,6.846199989,392.8041835,100,9.825,"Europe","High income",94.67,82.2292682926829,556319,"Liberal Democracy",10.116,0.0532137003380735,89.884,"Europe and Northern America"
"Luxembourg","LUX",2015,100,0.855472929,0,0,0.03886326,12,221.1965864,46.64490178,57744457955,101376.4966,16.50436501,65.96884082,187.1654253,0.474743161,28.33333333,9.08520031,408.3620118,100,9.333,"Europe","High income",96.37671417,82.2926829268293,569604,"Liberal Democracy",9.821,0.0126549706037148,90.179,"Europe and Northern America"
"Luxembourg","LUX",2016,100,0.836313639,0,0,0.034059297,12,213.0356929,45.58877245,60691483443,104278.391,15.91708662,64.59111579,177.6268087,0.290833333,28.33333333,13.49639988,390.6625016,100,9.08,"Europe","High income",98.13669867,82.6853658536585,582014,"Liberal Democracy",9.54000000000001,0.0106784119039129,90.46,"Europe and Northern America"
"Luxembourg","LUX",2017,100,0.791806708,0,0,0.033825547,12,217.6213606,46.24016868,64023412340,107361.3069,16.42781768,64.83674657,182.4581107,1.730799591,28.33333333,15.3288002,400.0794713,100,9.25,"Europe","High income",97.36296032,82.0951219512195,596336,"Liberal Democracy",9.273,0.00981916853868932,90.727,"Europe and Northern America"
"Luxembourg","LUX",2018,100,0.749972232,0,0,0.033825547,12,211.5590487,46.42306951,70885325883,116597.2956,16.65941308,63.98524226,175.544291,1.528195243,20,16.02770042,387.1033397,100,9.569,"Europe","High income",97.06129871,82.2951219512195,607950,"Liberal Democracy",9.01900000000001,0.0129512376465991,90.981,"Europe and Northern America"
"Latvia","LVA",2001,100,1.617870637,0,0,0.251494472,11,38.05071735,82.28252864,8351415939,3573.302729,20.56747246,110.380551,48.43125495,2.487040036,17,35.34790039,86.4819723,67.5,7.474,"Europe","Upper-middle income",7.219345808,70.7609756097561,2337170,"Electoral Democracy",32.05,2.08390057348994,67.95,"Europe and Northern America"
"Latvia","LVA",2002,100,1.456753161,0,0,0.263667934,11,36.58497077,82.06441356,9545172806,4131.800002,20.651937,110.1397772,46.72474796,1.938875739,18,34.3832016,83.30971873,83.125,7.503,"Europe","Upper-middle income",21.94,70.9609756097561,2310173,"Electoral Democracy",32.15,1.74115822864129,67.85,"Europe and Northern America"
"Latvia","LVA",2003,100,1.322987161,0,0,0.220235517,11,36.1155612,82.43149645,11749456401,5135.352925,21.13549582,112.5422215,48.65778272,2.942647529,21,34.33840179,84.77334392,88.125,7.723,"Europe","Upper-middle income",26.98,71.2658536585366,2287955,"Electoral Democracy",32.2,1.75682401004547,67.8,"Europe and Northern America"
"Latvia","LVA",2004,100,1.156770401,0,0,0.238824787,11,39.00370771,81.94821352,14401882399,6363.723387,19.86455813,115.3469686,54.3506673,6.192385472,21,36.11289978,93.35437501,94.375,7.728,"Europe","Upper-middle income",38.58,72.0268292682927,2263122,"Electoral Democracy",32.1,1.58305173973865,67.9,"Europe and Northern America"
"Latvia","LVA",2005,100,1.039146321,0,0,0.24122193,11,43.08169602,78.8997981,16959313006,7575.183393,17.7311884,114.333298,57.41497936,6.748450279,21,36.30089951,100.4966754,94.375,7.807,"Europe","Upper-middle income",46,71.3560975609756,2238799,"Electoral Democracy",32,1.30168554465985,68,"Europe and Northern America"
"Latvia","LVA",2006,100,0.934837774,0,0,0.261354623,11,39.8424561,80.64860781,21517445448,9699.721662,17.10958222,120.6930046,60.53544901,6.536199088,19,34.00099945,100.3779051,94.375,8.306,"Europe","Upper-middle income",53.63,70.8658536585366,2218357,"Liberal Democracy",32.033,1.16609911283375,67.967,"Europe and Northern America"
"Latvia","LVA",2007,100,0.710491157,0,0,0.26405668,11,38.32263579,77.18862251,31004884421,14091.04765,17.4911794,119.0804913,57.40313153,10.09297758,20,33.0766983,95.72576733,94.375,8.632,"Europe","Upper-middle income",59.17,71.019512195122,2200325,"Liberal Democracy",32.1,0.955209869156366,67.9,"Europe and Northern America"
"Latvia","LVA",2008,100,0.599669973,0,0,0.267922702,11,39.36515411,77.12309809,35756225698,16422.11198,19.60140852,112.6961656,52.06131974,15.40231911,20,33.70600128,91.42647385,97.5,8.193,"Europe","Upper-middle income",63.41,72.419512195122,2177322,"Liberal Democracy",32.166,0.657983624994144,67.834,"Europe and Northern America"
"Latvia","LVA",2009,100,0.70883078,0,0,0.235724911,11,42.36420923,79.24057248,26317286628,12288.21383,18.90481188,101.9914427,44.35565195,3.534106729,22,38.39799881,86.71986118,97.5,7.452,"Europe","High income",66.84,73.0804878048781,2141669,"Liberal Democracy",32.186,0.842679129035091,67.814,"Europe and Northern America"
"Latvia","LVA",2010,100,0.95585062,0,0,0.223485885,11,53.45117967,81.4107969,23869752327,11379.79806,18.26985093,102.0955864,55.54676049,-1.08463595,20,33.0705986,108.9979402,97.5,8.549,"Europe","Upper-middle income",68.42,73.4829268292683,2097555,"Liberal Democracy",32.159,1.22213682230868,67.841,"Europe and Northern America"
"Latvia","LVA",2011,100,0.76027673,0,0,0.199701471,11,57.88302622,79.06934292,28374734038,13776.08878,18.07142283,105.742504,63.62550568,4.370735599,23,35.53530121,121.5085319,97.5,7.805,"Europe","Upper-middle income",69.74995456,73.5756097560976,2059709,"Liberal Democracy",32.131,1.18777712632745,67.869,"Europe and Northern America"
"Latvia","LVA",2012,100,0.779666459,0,0,0.184538893,11,61.1077677,78.03872179,28324787664,13923.47398,17.2677334,105.3117258,66.41949801,2.257789244,23,40.36629868,127.5272657,97.5,7.515,"Europe","High income",73.11994377,73.7780487804878,2034319,"Liberal Democracy",32.103,1.28772558958691,67.897,"Europe and Northern America"
"Latvia","LVA",2013,100,0.753527227,0,0,0.167068175,11,59.93492936,79.27015799,30436727789,15122.73528,17.52977846,104.3342303,64.26915532,-0.029454778,23,39.5992012,124.2040847,97.5,7.382,"Europe","High income",75.2344,73.9829268292683,2012647,"Electoral Democracy",32.075,1.04749529159555,67.925,"Europe and Northern America"
"Latvia","LVA",2014,100,0.74312208,0,0,0.142807663,11,61.16537598,78.8670168,31329367173,15713.53697,17.77986591,102.9429734,64.1083409,0.620490637,18,40.23529816,125.2737169,100,7.183,"Europe","High income",75.83,74.1243902439024,1993782,"Liberal Democracy",32.048,1.0444011923373,67.952,"Europe and Northern America"
"Latvia","LVA",2015,100,0.898689704,0,0,0.134281478,11,60.27961215,77.88406831,27239653844,13774.60527,18.16342233,101.7243928,62.00400083,0.174242244,18,38.10020065,122.283613,100,7.273,"Europe","High income",79.20058292,74.4804878048781,1977527,"Liberal Democracy",32.02,0.971074415942417,67.98,"Europe and Northern America"
"Latvia","LVA",2016,100,0.898190457,0,0,0.116311999,11,59.61131435,78.42392405,28052325862,14315.79289,17.959244,99.67076872,59.28208307,0.140633335,18,38.48260117,118.8933974,100,7.221,"Europe","High income",79.84209778,74.580487804878,1959537,"Electoral Democracy",31.979,1.01105181802631,68.021,"Europe and Northern America"
"Latvia","LVA",2017,100,0.870556349,0,0,0.110155452,11,61.62623949,78.50319697,30383528686,15643.48563,18.14273764,100.6473492,62.27359608,2.930363124,16,42.59820175,123.8998356,100,7.223,"Europe","High income",80.114077,74.6292682926829,1942248,"Liberal Democracy",31.925,1.16971900505338,68.075,"Europe and Northern America"
"Latvia","LVA",2018,100,0.833201561,0,0,0.110155452,11,61.4162033,77.02760902,34399206590,17849.5593,18.00981376,100.7908199,62.20702664,2.534454242,31,41.25289917,123.6232299,100,7.859,"Europe","High income",83.57717486,74.7829268292683,1927174,"Liberal Democracy",31.858,0.980535705825529,68.142,"Europe and Northern America"
"Morocco","MAR",2001,71.36521149,1.889361572,0.010852359,0,1.002559147,9,28.20916613,75.38497193,39459581217,1339.294077,17.88717291,102.9996716,31.20883777,0.619801875,0.615384615,15.11919975,59.4180039,44.375,37.452,"Africa","Lower-middle income",1.371438101,69.193,29126323,"Closed Autocracy",46.338,0.210875183891136,53.662,"Northern Africa and Western Asia"
"Morocco","MAR",2002,73.16304016,1.85364843,0.008287204,0,0.966064924,9,28.91761426,75.48722919,42236836821,1416.488396,17.64024982,102.6988579,31.61647215,2.795619669,10.76923077,14.93859959,60.5340864,44.375,38.107,"Africa","Lower-middle income",2.373253192,69.769,29454765,"Closed Autocracy",46.01,0.192943307727412,53.99,"Northern Africa and Western Asia"
"Morocco","MAR",2003,74.95140839,1.534460345,0.010223259,0,0.902697281,9,27.503777,74.2848535,52064058834,1725.457466,17.42335,103.3201887,30.82396568,1.167733675,10.76923077,15.70580006,58.32774268,44.375,37.532,"Africa","Lower-middle income",3.353366681,70.399,29782884,"Closed Autocracy",45.683,0.241450282459203,54.317,"Northern Africa and Western Asia"
"Morocco","MAR",2004,78.2,1.616183814,0.110010345,0,0.859251179,9,28.10759913,74.44714339,59626020162,1952.902534,17.90508298,105.3813352,33.48893434,1.493444034,10.76923077,23.0007,61.59653347,70.625,43.399,"Africa","Lower-middle income",11.60793477,71.067,30115196,"Closed Autocracy",45.356,0.567307701544775,54.644,"Northern Africa and Western Asia"
"Morocco","MAR",2005,78.49519348,1.713366338,0.173052177,0,0.835844354,9,30.91915923,75.79692877,62343022651,2018.025547,18.5470096,106.076536,36.99569526,0.98264166,10.76923077,20.1534996,67.91485449,73.125,45.569,"Africa","Lower-middle income",15.08444452,71.746,30455563,"Closed Autocracy",44.826,0.736055337576058,55.174,"Northern Africa and Western Asia"
"Morocco","MAR",2006,96.5,1.700488606,0.347453759,0.029739147,0.773653309,9,32.7553598,75.08326438,68640825481,2196.011276,17.84161922,105.9855727,38.74092698,3.28476167,10.76923077,18.14360046,71.49628678,73.125,47.439,"Africa","Lower-middle income",19.77119157,72.403,30804689,"Closed Autocracy",44.254,1.17361915863942,55.746,"Northern Africa and Western Asia"
"Morocco","MAR",2007,82.00601196,1.640231186,0.445772664,0.051253557,0.745417104,9,34.57168008,75.45843436,79041294874,2499.259938,17.51455531,109.3438142,43.91549426,2.042085127,10.46153846,16.4633007,78.48717434,73.125,50.289,"Africa","Lower-middle income",21.5,73.009,31163670,"Closed Autocracy",43.683,1.47963679783882,56.317,"Northern Africa and Western Asia"
"Morocco","MAR",2008,83.76307678,1.535145484,0.890367562,0.115867498,0.701295764,9,35.74235068,75.0989945,92507257784,2890.360715,16.76720705,114.1881195,49.93047022,3.714843115,10.46153846,14.61629963,85.6728209,73.125,52.916,"Africa","Lower-middle income",33.1,73.546,31536807,"Closed Autocracy",43.114,6.01365506471608,56.886,"Northern Africa and Western Asia"
"Morocco","MAR",2009,85.5295639,1.58106815,0.305115549,0.148999765,0.688511668,9,28.00317442,76.86253395,92897320376,2866.92411,18.23982642,111.9087541,39.91192853,0.971862999,10.46153846,14.25590038,67.91510295,73.125,52.648,"Africa","Lower-middle income",41.3,74.003,31929087,"Closed Autocracy",42.548,4.04669431588547,57.452,"Northern Africa and Western Asia"
"Morocco","MAR",2010,92.59702301,1.737800146,0.450296783,0.219654454,0.670080813,9,32.23301862,76.70718714,93216746662,2839.92612,17.94783234,110.7815973,43.01461592,0.993557401,10.46153846,13.91959953,75.24763454,73.125,56.27,"Africa","Lower-middle income",52,74.382,32343384,"Closed Autocracy",41.982,2.67994557395894,58.018,"Northern Africa and Western Asia"
"Morocco","MAR",2011,93.38168335,1.695503837,0.543942392,0.210481087,0.640726428,9,34.70003427,78.24972533,1.0137e+11,3046.947854,18.70068298,114.0267316,48.7267659,0.90692491,16.96202532,11.87539959,83.42680017,73.125,56.712,"Africa","Lower-middle income",46.1074826,74.696,32781860,"Closed Autocracy",41.419,4.33965358720215,58.581,"Northern Africa and Western Asia"
"Morocco","MAR",2012,94.14844513,1.911939446,0.466959543,0.215835791,0.640795233,9,34.9295479,80.24675633,98266306615,2912.658275,19.83651008,115.2658215,50.1953694,1.287122401,16.96202532,10.93330002,85.12491729,73.125,59.028,"Africa","Lower-middle income",55.41605319,74.97,33241898,"Closed Autocracy",40.858,4.68890466754982,59.142,"Northern Africa and Western Asia"
"Morocco","MAR",2013,97.2,1.808936434,0.356766492,0.161866282,0.622230715,9,32.77764352,79.79013791,1.06826e+11,3121.680081,19.85793882,114.4652715,47.24291504,1.880654667,16.96202532,11.59360027,80.02055856,73.125,58.735,"Africa","Lower-middle income",56,75.227,33715705,"Closed Autocracy",40.3,2.65463682309874,59.7,"Northern Africa and Western Asia"
